Date,Year,Quarter,Month,Week,Weekday,Day,DayOfYear,Revenue,PreChristmas,WeekdayRevenue_mean,WeekdayRevenue_median,WeekdayRevenue_IQR,MonthRevenue_mean,MonthRevenue_median,MonthRevenue_IQR,QuarterRevenue_mean,QuarterRevenue_median,QuarterRevenue_IQR,PreChristmasRevenue_mean,PreChristmasRevenue_std,RevenueLag_7d,RevenueLag_14d,RevenueLag_30d,RollingMean_7d,RollingStd_7d,RollingMax_7d,RollingMean_30d,RollingStd_30d,RollingMax_30d,UniqueProducts
2010-11-13,2010,4,11,45,5,13,317,0.0,1,0.0,0.0,0.0,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,3402.25,599.5600000000001,625.9692097859134,1413.64,693.3753333333333,992.9378270244777,4251.6,0.0
2010-11-14,2010,4,11,45,6,14,318,0.0,1,177.16736263736263,0.0,0.0,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,723.22,0.0,0.0,599.5600000000001,625.9692097859134,1413.64,579.9670000000001,858.0001650355517,4251.6,0.0
2010-11-15,2010,4,11,46,0,15,319,1044.92,1,300.8840659340659,0.0,445.495,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,716.09,0.0,496.24285714285713,660.8686308617953,1413.64,579.9670000000001,858.0001650355517,4251.6,57.0
2010-11-16,2010,4,11,46,1,16,320,1140.86,1,270.17554347826086,0.0,442.985,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,1364.68,0.0,0.0,645.5171428571429,647.9832856309981,1413.64,614.7976666666667,854.8480107645806,4251.6,57.0
2010-11-17,2010,4,11,46,2,17,321,0.0,1,256.6239130434783,0.0,251.99,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,695.38,944.53,297.1,613.5428571428572,611.0519450290707,1413.64,652.8263333333333,851.9261856218299,4251.6,0.0
2010-11-18,2010,4,11,46,3,18,322,1376.28,1,388.29098901098905,157.8,645.6,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,942.47,762.5500000000001,514.2028571428572,650.7643387513465,1413.64,642.923,857.9097947845339,4251.6,55.0
2010-11-19,2010,4,11,46,4,19,323,122.5,1,273.21439560439563,0.0,331.63,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,1413.64,1134.1,171.42000000000002,710.8142857142857,676.897997309717,1413.64,663.3806666666666,868.1175363411272,4251.6,4.0
2010-11-20,2010,4,11,46,5,20,324,0.0,1,0.0,0.0,0.0,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,709.65,526.3657142857143,627.5808285487262,1376.28,661.7499999999999,869.118865645367,4251.6,0.0
2010-11-21,2010,4,11,46,6,21,325,287.75,1,177.16736263736263,0.0,0.0,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,723.22,0.0,526.3657142857143,627.5808285487262,1376.28,638.0949999999999,877.3882158438896,4251.6,15.0
2010-11-22,2010,4,11,47,0,22,326,175.20000000000002,1,300.8840659340659,0.0,445.495,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,1044.92,0.0,0.0,567.4728571428572,595.9857648947194,1376.28,647.6866666666666,871.7265615584032,4251.6,6.0
2010-11-23,2010,4,11,47,1,23,327,512.01,1,270.17554347826086,0.0,442.985,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,1140.86,1364.68,0.0,443.22714285714284,569.9499143700938,1376.28,653.5266666666666,867.8159508048145,4251.6,29.0
2010-11-24,2010,4,11,47,2,24,328,0.0,1,256.6239130434783,0.0,251.99,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,695.38,1062.13,353.39142857142855,484.8717559805068,1376.28,670.5936666666668,859.5151519776689,4251.6,0.0
2010-11-25,2010,4,11,47,3,25,329,0.0,1,388.29098901098905,157.8,645.6,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,1376.28,0.0,837.9,353.39142857142855,484.8717559805068,1376.28,635.1893333333334,864.6907710929574,4251.6,0.0
2010-11-26,2010,4,11,47,4,26,330,325.56,1,273.21439560439563,0.0,331.63,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,122.5,1413.64,4251.6,156.78,190.87334972000326,512.01,607.2593333333333,871.4234309962036,4251.6,8.0
2010-11-27,2010,4,11,47,5,27,331,0.0,1,0.0,0.0,0.0,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,1372.55,185.78857142857143,200.007042911711,512.01,476.3913333333333,535.1869703437733,1413.64,0.0
2010-11-28,2010,4,11,47,6,28,332,0.0,1,177.16736263736263,0.0,0.0,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,287.75,0.0,0.0,185.78857142857143,200.007042911711,512.01,430.6396666666667,514.1910150939367,1413.64,0.0
2010-11-29,2010,4,11,48,0,29,333,0.0,1,300.8840659340659,0.0,445.495,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,175.20000000000002,1044.92,0.0,144.68142857142857,205.06486099350874,512.01,430.6396666666667,514.1910150939367,1413.64,0.0
2010-11-30,2010,4,11,48,1,30,334,0.0,1,270.17554347826086,0.0,442.985,430.6396666666667,148.85000000000002,887.6575,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,512.01,1140.86,0.0,119.65285714285713,211.31568412482838,512.01,430.6396666666667,514.1910150939367,1413.64,0.0
2010-12-01,2010,4,12,48,2,1,335,598.16,1,256.6239130434783,0.0,251.99,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,716.09,46.50857142857143,123.05011383288999,325.56,430.6396666666667,514.1910150939367,1413.64,12.0
2010-12-02,2010,4,12,48,3,2,336,45.0,1,388.29098901098905,157.8,645.6,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,1376.28,0.0,131.96,238.70854195022295,598.16,426.70866666666666,512.3810942482053,1413.64,1.0
2010-12-03,2010,4,12,48,4,3,337,2508.06,1,273.21439560439563,0.0,331.63,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,325.56,122.5,944.53,138.38857142857142,235.1417736479145,598.16,428.20866666666666,511.1532230820091,1413.64,56.0
2010-12-04,2010,4,12,48,5,4,338,0.0,1,0.0,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,942.47,450.1742857142857,933.772557654471,2508.06,480.3263333333333,631.2209630247983,2508.06,0.0
2010-12-05,2010,4,12,48,6,5,339,0.0,1,177.16736263736263,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,287.75,1134.1,450.1742857142857,933.772557654471,2508.06,448.91066666666666,630.8802147406939,2508.06,0.0
2010-12-06,2010,4,12,49,0,6,340,1272.8,1,300.8840659340659,0.0,445.495,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,175.20000000000002,0.0,450.1742857142857,933.772557654471,2508.06,411.1073333333333,622.3273647611636,2508.06,23.0
2010-12-07,2010,4,12,49,1,7,341,0.0,1,270.17554347826086,0.0,442.985,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,512.01,723.22,632.0028571428571,955.1799053182652,2508.06,453.53399999999993,636.5573753136528,2508.06,0.0
2010-12-08,2010,4,12,49,2,8,342,0.0,1,256.6239130434783,0.0,251.99,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,598.16,0.0,0.0,632.0028571428571,955.1799053182652,2508.06,429.4266666666666,639.6788287577754,2508.06,0.0
2010-12-09,2010,4,12,49,3,9,343,960.1,1,388.29098901098905,157.8,645.6,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,45.0,0.0,1364.68,546.5514285714286,985.0025850292408,2508.06,429.4266666666666,639.6788287577754,2508.06,26.0
2010-12-10,2010,4,12,49,4,10,344,903.3,1,273.21439560439563,0.0,331.63,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,2508.06,325.56,695.38,677.28,967.9204017548831,2508.06,415.94066666666663,623.3375224018066,2508.06,42.0
2010-12-11,2010,4,12,49,5,11,345,0.0,1,0.0,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,0.0,448.0285714285714,570.47575675713,1272.8,422.8713333333333,627.6923277933023,2508.06,0.0
2010-12-12,2010,4,12,49,6,12,346,0.0,1,177.16736263736263,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,1413.64,448.0285714285714,570.47575675713,1272.8,422.8713333333333,627.6923277933023,2508.06,0.0
2010-12-13,2010,4,12,50,0,13,347,0.0,1,300.8840659340659,0.0,445.495,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,1272.8,0.0,0.0,448.0285714285714,570.47575675713,1272.8,375.75,603.3389024420684,2508.06,0.0
2010-12-14,2010,4,12,50,1,14,348,0.0,1,270.17554347826086,0.0,442.985,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,0.0,266.2,454.9186410777221,960.1,375.75,603.3389024420684,2508.06,0.0
2010-12-15,2010,4,12,50,2,15,349,0.0,1,256.6239130434783,0.0,251.99,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,598.16,1044.92,266.2,454.9186410777221,960.1,375.75,603.3389024420684,2508.06,0.0
2010-12-16,2010,4,12,50,3,16,350,344.32,1,388.29098901098905,157.8,645.6,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,960.1,45.0,1140.86,266.2,454.9186410777221,960.1,340.9193333333333,593.456311560147,2508.06,10.0
2010-12-17,2010,4,12,50,4,17,351,0.0,1,273.21439560439563,0.0,331.63,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,903.3,2508.06,0.0,178.23142857142855,344.51464833049863,903.3,314.368,573.930150546394,2508.06,0.0
2010-12-18,2010,4,12,50,5,18,352,0.0,1,0.0,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,1376.28,49.18857142857143,130.1407273465434,344.32,314.368,573.930150546394,2508.06,0.0
2010-12-19,2010,4,12,50,6,19,353,195.1,1,177.16736263736263,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,122.5,49.18857142857143,130.1407273465434,344.32,268.49199999999996,540.1312304105616,2508.06,10.0
2010-12-20,2010,4,12,51,0,20,354,0.0,1,300.8840659340659,0.0,445.495,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,1272.8,0.0,77.05999999999999,138.47536916964063,344.32,270.912,539.6169671382173,2508.06,0.0
2010-12-21,2010,4,12,51,1,21,355,632.4,1,270.17554347826086,0.0,442.985,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,287.75,77.05999999999999,138.47536916964063,344.32,270.912,539.6169671382173,2508.06,25.0
2010-12-22,2010,4,12,51,2,22,356,0.0,1,256.6239130434783,0.0,251.99,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,0.0,175.20000000000002,167.40285714285713,245.07958446963917,632.4,282.40033333333326,543.6415612774289,2508.06,0.0
2010-12-23,2010,4,12,51,3,23,357,222.45,1,388.29098901098905,157.8,645.6,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,344.32,960.1,512.01,167.40285714285713,245.07958446963917,632.4,276.5603333333333,545.7697233265003,2508.06,13.0
2010-12-24,2010,4,12,51,4,24,358,0.0,1,273.21439560439563,0.0,331.63,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,416.201914893617,787.001493627113,0.0,903.3,0.0,149.99285714285716,234.51821966991042,632.4,266.90833333333336,544.0198299382952,2508.06,0.0
2010-12-25,2010,4,12,51,5,25,359,0.0,0,0.0,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,187.71234939759037,426.7025834808099,0.0,0.0,0.0,149.99285714285716,234.51821966991042,632.4,266.90833333333336,544.0198299382952,2508.06,0.0
2010-12-26,2010,4,12,51,6,26,360,0.0,0,177.16736263736263,0.0,0.0,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,187.71234939759037,426.7025834808099,195.1,0.0,325.56,149.99285714285716,234.51821966991042,632.4,266.90833333333336,544.0198299382952,2508.06,0.0
2010-12-27,2010,4,12,52,0,27,361,0.0,0,300.8840659340659,0.0,445.495,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,187.71234939759037,426.7025834808099,0.0,0.0,0.0,122.12142857142855,239.7979216221176,632.4,256.0563333333333,546.0528188705158,2508.06,0.0
2010-12-28,2010,4,12,52,1,28,362,0.0,0,270.17554347826086,0.0,442.985,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,187.71234939759037,426.7025834808099,632.4,0.0,0.0,122.12142857142855,239.7979216221176,632.4,256.0563333333333,546.0528188705158,2508.06,0.0
2010-12-29,2010,4,12,52,2,29,363,0.0,0,256.6239130434783,0.0,251.99,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,187.71234939759037,426.7025834808099,0.0,0.0,0.0,31.77857142857143,84.0781970209124,222.45,256.0563333333333,546.0528188705158,2508.06,0.0
2010-12-30,2010,4,12,52,3,30,364,0.0,0,388.29098901098905,157.8,645.6,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,187.71234939759037,426.7025834808099,222.45,344.32,0.0,31.77857142857143,84.0781970209124,222.45,256.0563333333333,546.0528188705158,2508.06,0.0
2010-12-31,2010,4,12,52,4,31,365,0.0,0,273.21439560439563,0.0,331.63,201.0532258064516,0.0,33.75,374.559918699187,0.0,480.25,187.71234939759037,426.7025834808099,0.0,0.0,598.16,0.0,0.0,0.0,256.0563333333333,546.0528188705158,2508.06,0.0
2011-01-01,2011,1,1,52,5,1,1,0.0,0,0.0,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,45.0,0.0,0.0,0.0,236.11766666666665,544.0474168970003,2508.06,0.0
2011-01-02,2011,1,1,52,6,2,2,0.0,0,177.16736263736263,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,195.1,2508.06,0.0,0.0,0.0,234.61766666666665,544.6542165680919,2508.06,0.0
2011-01-03,2011,1,1,1,0,3,3,0.0,0,300.8840659340659,0.0,445.495,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,0.0,0.0,0.0,151.01566666666665,336.2893267624881,1272.8,0.0
2011-01-04,2011,1,1,1,1,4,4,0.0,0,270.17554347826086,0.0,442.985,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,632.4,0.0,0.0,0.0,0.0,151.01566666666665,336.2893267624881,1272.8,0.0
2011-01-05,2011,1,1,1,2,5,5,0.0,0,256.6239130434783,0.0,251.99,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,1272.8,0.0,0.0,0.0,151.01566666666665,336.2893267624881,1272.8,0.0
2011-01-06,2011,1,1,1,3,6,6,0.0,0,388.29098901098905,157.8,645.6,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,222.45,0.0,0.0,0.0,0.0,108.58899999999996,261.9574726784266,960.1,0.0
2011-01-07,2011,1,1,1,4,7,7,0.0,0,273.21439560439563,0.0,331.63,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,0.0,0.0,0.0,108.58899999999997,261.9574726784266,960.1,0.0
2011-01-08,2011,1,1,1,5,8,8,0.0,0,0.0,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,960.1,0.0,0.0,0.0,108.58899999999997,261.9574726784266,960.1,0.0
2011-01-09,2011,1,1,1,6,9,9,137.8,0,177.16736263736263,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,903.3,0.0,0.0,0.0,76.58566666666663,207.28324738408455,903.3,8.0
2011-01-10,2011,1,1,2,0,10,10,0.0,0,300.8840659340659,0.0,445.495,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,19.685714285714287,52.08350438068749,137.8,51.068999999999974,137.31182635733109,632.4,0.0
2011-01-11,2011,1,1,2,1,11,11,0.0,0,270.17554347826086,0.0,442.985,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,19.685714285714287,52.08350438068749,137.8,51.068999999999974,137.31182635733109,632.4,0.0
2011-01-12,2011,1,1,2,2,12,12,0.0,0,256.6239130434783,0.0,251.99,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,19.685714285714287,52.08350438068749,137.8,51.068999999999974,137.31182635733109,632.4,0.0
2011-01-13,2011,1,1,2,3,13,13,0.0,0,388.29098901098905,157.8,645.6,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,19.685714285714287,52.08350438068749,137.8,51.068999999999974,137.31182635733109,632.4,0.0
2011-01-14,2011,1,1,2,4,14,14,0.0,0,273.21439560439563,0.0,331.63,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,19.685714285714287,52.08350438068749,137.8,51.068999999999974,137.31182635733109,632.4,0.0
2011-01-15,2011,1,1,2,5,15,15,0.0,0,0.0,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,344.32,19.685714285714287,52.08350438068749,137.8,51.068999999999974,137.31182635733109,632.4,0.0
2011-01-16,2011,1,1,2,6,16,16,0.0,0,177.16736263736263,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,137.8,0.0,0.0,19.685714285714287,52.08350438068749,137.8,39.59166666666663,125.86824123780583,632.4,0.0
2011-01-17,2011,1,1,3,0,17,17,0.0,0,300.8840659340659,0.0,445.495,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,0.0,0.0,0.0,39.59166666666663,125.86824123780583,632.4,0.0
2011-01-18,2011,1,1,3,1,18,18,209.54,0,270.17554347826086,0.0,442.985,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,195.1,0.0,0.0,0.0,39.59166666666663,125.86824123780583,632.4,5.0
2011-01-19,2011,1,1,3,2,19,19,0.0,0,256.6239130434783,0.0,251.99,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,29.934285714285714,79.1986756743639,209.54,40.07299999999997,126.50940461565112,632.4,0.0
2011-01-20,2011,1,1,3,3,20,20,582.8,0,388.29098901098905,157.8,645.6,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,632.4,29.934285714285714,79.1986756743639,209.54,40.07299999999997,126.50940461565112,632.4,8.0
2011-01-21,2011,1,1,3,4,21,21,0.0,0,273.21439560439563,0.0,331.63,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,113.19142857142856,221.3130343675083,582.8,38.419666666666636,118.5768440639257,582.8,0.0
2011-01-22,2011,1,1,3,5,22,22,0.0,0,0.0,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,222.45,113.19142857142856,221.3130343675083,582.8,38.419666666666636,118.5768440639257,582.8,0.0
2011-01-23,2011,1,1,3,6,23,23,0.0,0,177.16736263736263,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,137.8,0.0,113.19142857142856,221.3130343675083,582.8,31.004666666666633,113.51940604973534,582.8,0.0
2011-01-24,2011,1,1,4,0,24,24,214.74,0,300.8840659340659,0.0,445.495,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,113.19142857142856,221.3130343675083,582.8,31.004666666666633,113.51940604973534,582.8,13.0
2011-01-25,2011,1,1,4,1,25,25,0.0,0,270.17554347826086,0.0,442.985,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,209.54,0.0,0.0,143.8685714285714,217.86423841684956,582.8,38.16266666666663,118.17189195327171,582.8,0.0
2011-01-26,2011,1,1,4,2,26,26,753.3199999999999,0,256.6239130434783,0.0,251.99,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,113.9342857142857,221.69872852267997,582.8,38.16266666666663,118.17189195327171,582.8,47.0
2011-01-27,2011,1,1,4,3,27,27,453.35,0,388.29098901098905,157.8,645.6,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,582.8,0.0,0.0,221.55142857142854,318.7645111692231,753.3199999999999,63.2733333333333,175.77910709738418,753.3199999999999,17.0
2011-01-28,2011,1,1,4,4,28,28,0.0,0,273.21439560439563,0.0,331.63,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,203.0585714285714,297.34968989550634,753.3199999999999,78.38499999999996,189.1319515074968,753.3199999999999,0.0
2011-01-29,2011,1,1,4,5,29,29,0.0,0,0.0,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,203.0585714285714,297.34968989550634,753.3199999999999,78.38499999999996,189.1319515074968,753.3199999999999,0.0
2011-01-30,2011,1,1,4,6,30,30,0.0,0,177.16736263736263,0.0,0.0,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,203.0585714285714,297.34968989550634,753.3199999999999,78.38499999999996,189.1319515074968,753.3199999999999,0.0
2011-01-31,2011,1,1,5,0,31,31,0.0,0,300.8840659340659,0.0,445.495,131.5172580645161,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,214.74,0.0,0.0,203.0585714285714,297.34968989550634,753.3199999999999,78.38499999999996,189.1319515074968,753.3199999999999,0.0
2011-02-01,2011,1,2,5,1,1,32,686.0500000000001,0,270.17554347826086,0.0,442.985,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,209.54,0.0,172.3814285714286,306.8685240961572,753.3199999999999,78.38499999999996,189.1319515074968,753.3199999999999,38.0
2011-02-02,2011,1,2,5,2,2,33,0.0,0,256.6239130434783,0.0,251.99,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,753.3199999999999,0.0,0.0,270.3885714285714,349.2639857580801,753.3199999999999,101.2533333333333,218.5200757183506,753.3199999999999,0.0
2011-02-03,2011,1,2,5,3,3,34,0.0,0,388.29098901098905,157.8,645.6,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,453.35,582.8,0.0,162.77142857142857,285.98632230863865,686.0500000000001,101.2533333333333,218.5200757183506,753.3199999999999,0.0
2011-02-04,2011,1,2,5,4,4,35,161.9,0,273.21439560439563,0.0,331.63,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,98.00714285714287,259.30252670798336,686.0500000000001,101.2533333333333,218.5200757183506,753.3199999999999,11.0
2011-02-05,2011,1,2,5,5,5,36,0.0,0,0.0,0.0,0.0,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,121.13571428571429,256.30684201149666,686.0500000000001,106.64999999999996,217.93163603801662,753.3199999999999,0.0
2011-02-06,2011,1,2,5,6,6,37,0.0,0,177.16736263736263,0.0,0.0,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,121.13571428571429,256.30684201149666,686.0500000000001,106.64999999999996,217.93163603801662,753.3199999999999,0.0
2011-02-07,2011,1,2,6,0,7,38,0.0,0,300.8840659340659,0.0,445.495,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,214.74,0.0,121.13571428571429,256.30684201149666,686.0500000000001,106.64999999999996,217.93163603801662,753.3199999999999,0.0
2011-02-08,2011,1,2,6,1,8,39,0.0,0,270.17554347826086,0.0,442.985,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,686.0500000000001,0.0,137.8,121.13571428571429,256.30684201149666,686.0500000000001,106.64999999999996,217.93163603801662,753.3199999999999,0.0
2011-02-09,2011,1,2,6,2,9,40,0.0,0,256.6239130434783,0.0,251.99,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,753.3199999999999,0.0,23.12857142857143,61.19244818020753,161.9,102.05666666666663,218.70328508220166,753.3199999999999,0.0
2011-02-10,2011,1,2,6,3,10,41,0.0,0,388.29098901098905,157.8,645.6,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,453.35,0.0,23.12857142857143,61.19244818020753,161.9,102.05666666666663,218.70328508220166,753.3199999999999,0.0
2011-02-11,2011,1,2,6,4,11,42,0.0,0,273.21439560439563,0.0,331.63,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,161.9,0.0,0.0,23.12857142857143,61.19244818020753,161.9,102.05666666666663,218.70328508220166,753.3199999999999,0.0
2011-02-12,2011,1,2,6,5,12,43,0.0,0,0.0,0.0,0.0,120.78642857142857,0.0,0.0,160.87627777777777,0.0,0.0,187.71234939759037,426.7025834808099,0.0,0.0,0.0,0.0,0.0,0.0,102.05666666666663,218.70328508220166,753.3199999999999,0.0
