Date,Year,Quarter,Month,Week,Weekday,Day,DayOfYear,Revenue,PreChristmas,WeekdayRevenue_mean,WeekdayRevenue_median,WeekdayRevenue_IQR,MonthRevenue_mean,MonthRevenue_median,MonthRevenue_IQR,QuarterRevenue_mean,QuarterRevenue_median,QuarterRevenue_IQR,PreChristmasRevenue_mean,PreChristmasRevenue_std,RevenueLag_7d,RevenueLag_14d,RevenueLag_30d,RollingMean_7d,RollingStd_7d,RollingMax_7d,RollingMean_30d,RollingStd_30d,RollingMax_30d,UniqueCustomers
2010-07-14,2010,3,7,28,2,14,195,9523.55,0,12369.126041666668,11869.78,5797.93,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,17951.52,9262.07,6369.6,10470.507142857143,4142.119242930738,17951.52,11862.157333333334,3962.1161241036702,19154.19,42.0
2010-07-15,2010,3,7,28,3,15,196,13862.1,0,15114.165416666669,14577.54,5030.915000000001,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,8897.09,8738.73,12729.54,9266.511428571428,2507.55012038595,12724.81,11967.288999999999,3851.653829402914,19154.19,53.0
2010-07-16,2010,3,7,28,4,16,197,12178.7,0,9699.178958333334,8698.96,3767.045000000002,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,12283.37,13021.61,5727.83,9975.798571428571,3032.8256902951516,13862.1,12005.041000000001,3864.910246353455,19154.19,50.0
2010-07-19,2010,3,7,29,0,19,200,13756.98,0,11487.295319148936,11753.04,6541.135000000001,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,12724.81,14966.130000000001,19154.19,9960.845714285713,3019.7823789353674,13862.1,12220.07,3678.586968891255,19154.19,47.0
2010-07-20,2010,3,7,29,1,20,201,11909.31,0,13140.664166666667,11548.115,5785.575000000001,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,5744.58,14773.25,16069.14,10108.298571428571,3197.2241664628805,13862.1,12040.163,3452.8206203715677,18629.13,44.0
2010-07-21,2010,3,7,29,2,21,202,11737.69,0,12369.126041666668,11869.78,5797.93,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7736.900000000001,18629.13,14091.04,10988.974285714286,2585.4054686119443,13862.1,11901.502,3367.9257788881428,18629.13,37.0
2010-07-22,2010,3,7,29,3,22,203,12621.03,0,15114.165416666669,14577.54,5030.915000000001,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7955.28,8383.7,12503.76,11560.515714285712,2152.6688649120842,13862.1,11823.057,3342.4797045680475,18629.13,48.0
2010-07-23,2010,3,7,29,4,23,204,7458.72,0,9699.178958333334,8698.96,3767.045000000002,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,9523.55,17951.52,14842.85,12227.051428571429,1461.7897955067263,13862.1,11826.965999999999,3343.371685600196,18629.13,30.0
2010-07-26,2010,3,7,30,0,26,207,12512.42,0,11487.295319148936,11753.04,6541.135000000001,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,13862.1,8897.09,9233.79,11932.075714285716,2146.313365275882,13862.1,11580.828333333335,3385.2336388610497,18629.13,42.0
2010-07-27,2010,3,7,30,1,27,208,11488.33,0,13140.664166666667,11548.115,5785.575000000001,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,12178.7,12283.37,11607.9,11739.264285714287,1999.6474018090987,13756.98,11690.116,3359.6764888043635,18629.13,45.0
2010-07-28,2010,3,7,30,2,28,209,15780.43,0,12369.126041666668,11869.78,5797.93,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,13756.98,12724.81,17443.07,11640.640000000001,1991.3695207904805,13756.98,11686.130333333334,3359.848306952913,18629.13,52.0
2010-07-29,2010,3,7,30,3,29,210,14501.86,0,15114.165416666669,14577.54,5030.915000000001,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,11909.31,5744.58,15955.55,11929.704285714284,2444.973569372182,15780.43,11630.709,3274.233937440201,18629.13,53.0
2010-07-30,2010,3,7,30,4,30,211,7010.27,0,9699.178958333334,8698.96,3767.045000000002,11574.898636363638,12044.005000000001,4986.889999999999,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,11737.69,7736.900000000001,8749.44,12300.06857142857,2630.6765825634275,15780.43,11582.252666666667,3218.3013635798966,18629.13,28.0
2010-08-02,2010,3,8,31,0,2,214,12460.0,0,11487.295319148936,11753.04,6541.135000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,12621.03,7955.28,13287.75,11624.722857142859,3316.519564351126,15780.43,11524.280333333334,3286.0405925184773,18629.13,42.0
2010-08-03,2010,3,8,31,1,3,215,10738.41,0,13140.664166666667,11548.115,5785.575000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7458.72,9523.55,7464.79,11601.718571428572,3309.0070949527435,15780.43,11496.688666666667,3274.1765351787903,18629.13,42.0
2010-08-04,2010,3,8,31,2,4,216,11798.19,0,12369.126041666668,11869.78,5797.93,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,12512.42,13862.1,9566.31,12070.245714285715,2820.7980096706465,15780.43,11605.809333333333,3188.6019399016172,18629.13,42.0
2010-08-05,2010,3,8,31,3,5,217,13317.73,0,15114.165416666669,14577.54,5030.915000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,11488.33,12178.7,9262.07,11968.212857142857,2815.049725829093,15780.43,11680.205333333333,3165.3277732381266,18629.13,44.0
2010-08-06,2010,3,8,31,4,6,218,7858.83,0,9699.178958333334,8698.96,3767.045000000002,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,15780.43,13756.98,8738.73,12229.555714285714,2847.8014353992235,15780.43,11815.394,3145.0318057967393,18629.13,25.0
2010-08-09,2010,3,8,32,0,9,221,7830.45,0,11487.295319148936,11753.04,6541.135000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,14501.86,11909.31,13021.61,11097.898571428572,2774.582189161868,14501.86,11786.064,3178.636969731218,18629.13,33.0
2010-08-10,2010,3,8,32,1,10,222,7566.25,0,13140.664166666667,11548.115,5785.575000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7010.27,11737.69,14966.130000000001,10144.84,2546.9216786217266,13317.73,11613.025333333333,3249.5638612872895,18629.13,28.0
2010-08-11,2010,3,8,32,2,11,223,7469.04,0,12369.126041666668,11869.78,5797.93,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,12460.0,12621.03,14773.25,10224.265714285715,2439.272378421186,13317.73,11366.362666666666,3267.067117345603,18629.13,30.0
2010-08-12,2010,3,8,32,3,12,224,15476.380000000001,0,15114.165416666669,14577.54,5030.915000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,10738.41,7458.72,18629.13,9511.271428571428,2406.0525554278593,13317.73,11122.889,3276.572845810977,18629.13,50.0
2010-08-13,2010,3,8,32,4,13,225,8971.29,0,9699.178958333334,8698.96,3767.045000000002,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,11798.19,12512.42,8383.7,10188.124285714284,3306.6669034132474,15476.380000000001,11017.797333333332,3071.671795664745,17951.52,31.0
2010-08-16,2010,3,8,33,0,16,228,8103.25,0,11487.295319148936,11753.04,6541.135000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,13317.73,11488.33,17951.52,9784.281428571428,3249.3852434597943,15476.380000000001,11037.383666666667,3056.1305022601205,17951.52,28.0
2010-08-17,2010,3,8,33,1,17,229,9417.69,0,13140.664166666667,11548.115,5785.575000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7858.83,15780.43,8897.09,9039.355714285715,2881.181308097176,15476.380000000001,10709.108,2806.57471623624,15780.43,35.0
2010-08-18,2010,3,8,33,2,18,230,15134.380000000001,0,12369.126041666668,11869.78,5797.93,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7830.45,14501.86,12283.37,9262.050000000001,2834.5952396594444,15476.380000000001,10726.461333333335,2796.5761367450614,15780.43,43.0
2010-08-19,2010,3,8,33,3,19,231,12957.01,0,15114.165416666669,14577.54,5030.915000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7566.25,7010.27,12724.81,10305.468571428572,3488.631677766266,15476.380000000001,10821.495,2897.913309972453,15780.43,47.0
2010-08-20,2010,3,8,33,4,20,232,10161.44,0,9699.178958333334,8698.96,3767.045000000002,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,7469.04,12460.0,5744.58,11075.577142857144,3376.3685862561165,15476.380000000001,10829.235000000002,2903.4768937837594,15780.43,35.0
2010-08-23,2010,3,8,34,0,23,235,12063.62,0,11487.295319148936,11753.04,6541.135000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,15476.380000000001,10738.41,7736.900000000001,11460.205714285714,3032.9345406984776,15476.380000000001,10976.463666666667,2744.3805242443314,15780.43,33.0
2010-08-24,2010,3,8,34,1,24,236,12720.62,0,13140.664166666667,11548.115,5785.575000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,8971.29,11798.19,7955.28,10972.668571428572,2508.743284870123,15134.380000000001,11120.687666666667,2681.226100584017,15780.43,42.0
2010-08-25,2010,3,8,34,2,25,237,19209.31,0,12369.126041666668,11869.78,5797.93,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,8103.25,13317.73,9523.55,11508.287142857143,2408.469930901593,15134.380000000001,11279.532333333334,2627.856459644315,15780.43,54.0
2010-08-26,2010,3,8,34,3,26,238,17149.47,0,15114.165416666669,14577.54,5030.915000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,9417.69,7858.83,13862.1,13094.867142857143,3288.748162942417,19209.31,11602.391000000001,2976.5406090991255,19209.31,55.0
2010-08-27,2010,3,8,34,4,27,239,6869.32,0,9699.178958333334,8698.96,3767.045000000002,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,15134.380000000001,7830.45,12178.7,14199.407142857144,3143.069072937647,19209.31,11711.97,3119.6684167369767,19209.31,28.0
2010-08-30,2010,3,8,35,0,30,242,0.0,0,11487.295319148936,11753.04,6541.135000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,12957.01,7566.25,13756.98,13018.684285714287,4130.588279413546,19209.31,11534.990666666668,3240.5372664271235,19209.31,0.0
2010-08-31,2010,3,8,35,1,31,243,9793.5,0,13140.664166666667,11548.115,5785.575000000001,10775.735454545455,10449.925,4977.977500000001,12532.200454545455,12000.395,5416.955,10760.975280898878,4407.904236233572,10161.44,7469.04,11909.31,11167.682857142858,6427.408108998821,19209.31,11076.424666666666,3834.2452445710073,19209.31,35.0
2010-09-01,2010,3,9,35,2,1,244,6616.9400000000005,1,12369.126041666668,11869.78,5797.93,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,12063.62,15476.380000000001,11737.69,11115.12,6438.503499227648,19209.31,11005.897666666666,3837.854273256922,19209.31,28.0
2010-09-02,2010,3,9,35,3,2,245,13819.06,1,15114.165416666669,14577.54,5030.915000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,12720.62,8971.29,12621.03,10337.022857142858,6631.0115967040665,19209.31,10835.206,3917.238635466357,19209.31,58.0
2010-09-03,2010,3,9,35,4,3,246,8408.88,1,9699.178958333334,8698.96,3767.045000000002,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,19209.31,8103.25,7458.72,10493.942857142858,6709.353780279971,19209.31,10875.140333333335,3942.09979095465,19209.31,36.0
2010-09-06,2010,3,9,36,0,6,249,10080.03,1,11487.295319148936,11753.04,6541.135000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,17149.47,9417.69,12512.42,8951.024285714286,5504.819820708205,17149.47,10906.812333333333,3917.4445873938344,19209.31,30.0
2010-09-07,2010,3,9,36,1,7,250,9730.92,1,13140.664166666667,11548.115,5785.575000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,6869.32,15134.380000000001,11488.33,7941.104285714285,4257.127757827091,13819.06,10825.732666666669,3908.228130322973,19209.31,36.0
2010-09-08,2010,3,9,36,2,8,251,9959.86,1,12369.126041666668,11869.78,5797.93,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,0.0,12957.01,15780.43,8349.904285714287,4274.4145239391455,13819.06,10767.152333333333,3911.123819119954,19209.31,37.0
2010-09-09,2010,3,9,36,3,9,252,12300.130000000001,1,15114.165416666669,14577.54,5030.915000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,9793.5,10161.44,14501.86,9772.74142857143,2172.6908895992583,13819.06,10573.133333333333,3796.546811673717,19209.31,47.0
2010-09-10,2010,3,9,36,4,10,253,10148.37,1,9699.178958333334,8698.96,3767.045000000002,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,6616.9400000000005,12063.62,7010.27,10130.83142857143,2373.927025924403,13819.06,10499.742333333334,3738.82380639418,19209.31,34.0
2010-09-13,2010,3,9,37,0,13,256,14493.800000000001,1,11487.295319148936,11753.04,6541.135000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,13819.06,12720.62,12460.0,10635.32142857143,1811.2831849035308,13819.06,10604.345666666666,3681.2858034497344,19209.31,43.0
2010-09-14,2010,3,9,37,1,14,257,11937.17,1,13140.664166666667,11548.115,5785.575000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,8408.88,19209.31,10738.41,10731.712857142858,2015.4034789566253,14493.800000000001,10672.139,3734.972712630181,19209.31,46.0
2010-09-15,2010,3,9,37,2,15,258,11750.87,1,12369.126041666668,11869.78,5797.93,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,10080.03,17149.47,11798.19,11235.754285714285,1763.0597081480896,14493.800000000001,10712.097666666668,3742.111816151945,19209.31,48.0
2010-09-16,2010,3,9,37,3,16,259,16546.32,1,15114.165416666669,14577.54,5030.915000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,9730.92,6869.32,13317.73,11474.445714285714,1692.1932314293263,14493.800000000001,10710.520333333336,3741.648176652195,19209.31,42.0
2010-09-17,2010,3,9,37,4,17,260,10522.12,1,9699.178958333334,8698.96,3767.045000000002,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,9959.86,0.0,7858.83,12448.074285714287,2353.347484009792,16546.32,10818.140000000001,3863.6661033245737,19209.31,35.0
2010-09-20,2010,3,9,38,0,20,263,15625.45,1,11487.295319148936,11753.04,6541.135000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,12300.130000000001,9793.5,7830.45,12528.397142857142,2262.093187453556,16546.32,10906.916333333334,3823.7156149884845,19209.31,44.0
2010-09-21,2010,3,9,38,1,21,264,24993.63,1,13140.664166666667,11548.115,5785.575000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,10148.37,6616.9400000000005,7566.25,13003.442857142858,2538.4491666219724,16546.32,11166.749666666668,3871.993810798061,19209.31,65.0
2010-09-22,2010,3,9,38,2,22,265,14084.37,1,12369.126041666668,11869.78,5797.93,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,14493.800000000001,13819.06,7469.04,15124.194285714288,4878.394294877691,24993.63,11747.662333333334,4559.465267228151,24993.63,32.0
2010-09-23,2010,3,9,38,3,23,266,24462.260000000002,1,15114.165416666669,14577.54,5030.915000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,11937.17,8408.88,15476.380000000001,15065.704285714286,4889.653624521394,24993.63,11968.173333333336,4505.046299977418,24993.63,68.0
2010-09-24,2010,3,9,38,4,24,267,14955.41,1,9699.178958333334,8698.96,3767.045000000002,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,11750.87,10080.03,8971.29,16855.00285714286,5766.984802557033,24993.63,12267.70266666667,5016.080953244573,24993.63,40.0
2010-09-27,2010,3,9,39,0,27,270,24234.18,1,11487.295319148936,11753.04,6541.135000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,16546.32,9730.92,8103.25,17312.794285714288,5410.452108844066,24993.63,12467.173333333334,4999.430152322075,24993.63,53.0
2010-09-28,2010,3,9,39,1,28,271,27887.5,1,13140.664166666667,11548.115,5785.575000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,10522.12,9959.86,9417.69,18411.06,5979.307881541695,24993.63,13004.871000000001,5367.783236034284,24993.63,84.0
2010-09-29,2010,3,9,39,2,29,272,21883.63,1,12369.126041666668,11869.78,5797.93,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,15625.45,12300.130000000001,15134.380000000001,20891.828571428574,5759.062253942122,27887.5,13620.531333333334,5967.825972334818,27887.5,73.0
2010-09-30,2010,3,9,39,3,30,273,20970.38,1,15114.165416666669,14577.54,5030.915000000001,15245.967272727274,13951.715,9622.5575,12532.200454545455,12000.395,5416.955,17048.520327868853,6702.103127104946,24993.63,10148.37,12957.01,21785.854285714286,5270.274206025261,27887.5,13845.506333333333,6151.260334880909,27887.5,59.0
2010-10-01,2010,4,10,39,4,1,274,13352.41,1,9699.178958333334,8698.96,3767.045000000002,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,14084.37,14493.800000000001,10161.44,21211.104285714286,5078.017191453294,27887.5,14112.618666666669,6283.90400448514,27887.5,44.0
2010-10-04,2010,4,10,40,0,4,277,21541.13,1,11487.295319148936,11753.04,6541.135000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,24462.260000000002,11937.17,12063.62,21106.538571428573,5253.72483667676,27887.5,14218.984333333334,6241.581174834866,27887.5,64.0
2010-10-05,2010,4,10,40,1,5,278,29623.52,1,13140.664166666667,11548.115,5785.575000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,14955.41,11750.87,12720.62,20689.234285714283,5055.009912495577,27887.5,14534.901333333333,6367.311040011579,27887.5,91.0
2010-10-06,2010,4,10,40,2,6,279,15465.300000000001,1,12369.126041666668,11869.78,5797.93,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,24234.18,16546.32,19209.31,22784.678571428572,5315.500357380691,29623.52,15098.331333333334,6924.688570345531,29623.52,47.0
2010-10-07,2010,4,10,40,3,7,280,28604.97,1,15114.165416666669,14577.54,5030.915000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,27887.5,10522.12,17149.47,21531.98142857143,5916.287710694456,29623.52,14973.530999999999,6881.648030363754,29623.52,85.0
2010-10-08,2010,4,10,40,4,8,281,18723.64,1,9699.178958333334,8698.96,3767.045000000002,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,21883.63,15625.45,6869.32,21634.477142857144,6049.459687635233,29623.52,15355.381000000001,7310.980039036397,29623.52,47.0
2010-10-11,2010,4,10,41,0,11,284,21780.91,1,11487.295319148936,11753.04,6541.135000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,20970.38,24993.63,0.0,21183.05,6144.918843277479,29623.52,15750.525,7155.201191845307,29623.52,65.0
2010-10-12,2010,4,10,41,1,12,285,25797.66,1,13140.664166666667,11548.115,5785.575000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,13352.41,14084.37,9793.5,21298.84,6147.879340672411,29623.52,16476.555333333334,6584.158425270481,29623.52,80.0
2010-10-13,2010,4,10,41,2,13,286,18715.72,1,12369.126041666668,11869.78,5797.93,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,21541.13,24462.260000000002,6616.9400000000005,23076.73285714286,5192.074615731535,29623.52,17010.027333333335,6671.775639362633,29623.52,63.0
2010-10-14,2010,4,10,41,3,14,287,22431.46,1,15114.165416666669,14577.54,5030.915000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,29623.52,14955.41,13819.06,22673.102857142858,5435.46639610228,29623.52,17413.32,6381.219452108315,29623.52,70.0
2010-10-15,2010,4,10,41,4,15,288,20786.79,1,9699.178958333334,8698.96,3767.045000000002,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,15465.300000000001,24234.18,8408.88,21645.665714285715,4502.341481421476,28604.97,17700.4,6407.617948658108,29623.52,66.0
2010-10-18,2010,4,10,42,0,18,291,22517.56,1,11487.295319148936,11753.04,6541.135000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,28604.97,27887.5,10080.03,22405.87857142857,3654.261323101325,28604.97,18112.997,6183.280672276877,29623.52,78.0
2010-10-19,2010,4,10,42,1,19,292,18688.7,1,13140.664166666667,11548.115,5785.575000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,18723.64,21883.63,9730.92,21536.24857142857,2463.4562017784892,25797.66,18527.58133333333,6041.44036150477,29623.52,56.0
2010-10-20,2010,4,10,42,2,20,293,25962.94,1,12369.126041666668,11869.78,5797.93,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,21780.91,20970.38,9959.86,21531.257142857146,2470.1312461264934,25797.66,18826.174000000003,5808.557981178678,29623.52,78.0
2010-10-21,2010,4,10,42,3,21,294,20279.9,1,15114.165416666669,14577.54,5030.915000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,25797.66,13352.41,12300.130000000001,22128.690000000002,2991.328982916003,25962.94,19359.609999999997,5700.04934887894,29623.52,65.0
2010-10-22,2010,4,10,42,4,22,295,16809.7,1,9699.178958333334,8698.96,3767.045000000002,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,18715.72,21541.13,10148.37,21340.43857142857,2559.1533725331037,25962.94,19625.602333333332,5543.291792421621,29623.52,57.0
2010-10-25,2010,4,10,43,0,25,298,16383.22,1,11487.295319148936,11753.04,6541.135000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,22431.46,29623.52,14493.800000000001,21068.149999999998,2955.645808318931,25962.94,19847.646666666667,5277.625823501702,29623.52,57.0
2010-10-26,2010,4,10,43,1,26,299,21755.34,1,13140.664166666667,11548.115,5785.575000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,20786.79,15465.300000000001,11937.17,20204.115714285716,3348.6096887606686,25962.94,19910.627333333334,5222.518472660711,29623.52,66.0
2010-10-27,2010,4,10,43,2,27,300,16482.420000000002,1,12369.126041666668,11869.78,5797.93,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,22517.56,28604.97,11750.87,20342.48,3396.3680556932063,25962.94,20237.899666666668,5008.888665687398,29623.52,53.0
2010-10-28,2010,4,10,43,3,28,301,12346.210000000001,1,15114.165416666669,14577.54,5030.915000000001,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,18688.7,18723.64,16546.32,19480.317142857144,3516.098985854025,25962.94,20395.618000000002,4802.684978491045,29623.52,47.0
2010-10-29,2010,4,10,43,4,29,302,19976.06,1,9699.178958333334,8698.96,3767.045000000002,20382.169523809524,20279.9,5621.759999999998,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,25962.94,21780.91,10522.12,18574.24714285714,4447.842165600118,25962.94,20255.614333333335,4976.827511624243,29623.52,49.0
2010-11-01,2010,4,11,44,0,1,305,14076.99,1,11487.295319148936,11753.04,6541.135000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-02,2010,4,11,44,1,2,306,24262.59,1,13140.664166666667,11548.115,5785.575000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-03,2010,4,11,44,2,3,307,17407.79,1,12369.126041666668,11869.78,5797.93,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-04,2010,4,11,44,3,4,308,34309.17,1,15114.165416666669,14577.54,5030.915000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-05,2010,4,11,44,4,5,309,15652.960000000001,1,9699.178958333334,8698.96,3767.045000000002,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-08,2010,4,11,45,0,8,312,18301.82,1,11487.295319148936,11753.04,6541.135000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
